date,match,position,country,player,try_scored,ball_carry_meters,ball_carry,beat_defender,line_break,passes,offload,total_turnovers_conceded,try_assist,points_scored,tackle_made,tackle_missed,total_turnovers_gained,kicks_from_hand,conversion_successful,penalty_goal_successful,drop_kick_successful,lineout_won_own_throw,lineout_won_steal,penalties_conceded,red_card,yellow_card
2020-12-06,england_vs_france,13,England,Henry Slade,0,17,7,0,0,6,1,1,0,0,4,1,0,0,0,0,0,0,0,1,0,0
2020-12-06,england_vs_france,14,England,Anthony Watson,0,13,8,3,0,4,1,4,0,0,4,1,0,1,0,0,0,0,0,2,0,0
2020-12-06,england_vs_france,15,England,Elliot Daly,0,15,9,0,0,9,0,2,0,3,5,3,0,8,0,1,0,0,0,1,0,0
2020-12-06,england_vs_france,16,England,Luke Cowan-Dickie,1,16,4,0,1,1,0,1,0,5,2,0,1,0,0,0,0,0,1,1,0,0
2020-12-06,england_vs_france,17,England,Joe Marler,0,8,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
2020-12-06,england_vs_france,18,England,Will Stuart,0,4,2,0,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
2020-12-06,england_vs_france,19,England,Jonny Hill,0,2,1,0,0,0,0,1,0,0,7,2,0,0,0,0,0,6,0,0,0,0
2020-12-06,england_vs_france,20,England,Ben Earl,0,14,5,2,0,0,0,1,0,0,8,1,1,0,0,0,0,0,0,0,0,0
2020-12-06,england_vs_france,21,England,Dan Robson,0,2,1,0,0,28,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0
2020-12-06,england_vs_france,22,England,Max Malins,0,17,7,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-05,georgia_vs_fiji,1,Fiji,Peni Ravai,0,4,5,0,0,2,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2020-12-05,georgia_vs_fiji,2,Fiji,Samuel Matavesi,0,8,4,0,0,3,0,1,1,0,3,0,1,0,0,0,0,0,0,0,0,0
2020-12-05,georgia_vs_fiji,3,Fiji,Mesake Doge,0,0,1,0,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
2020-12-05,georgia_vs_fiji,4,Fiji,Tevita Ratuva,0,6,7,0,0,0,0,2,0,0,6,0,1,0,0,0,0,4,0,1,0,0
2020-12-05,georgia_vs_fiji,5,Fiji,Temo Mayanavanua,0,8,10,0,0,0,0,2,0,0,8,1,0,0,0,0,0,0,0,1,0,0
2020-12-05,georgia_vs_fiji,6,Fiji,Johnny Dyer,1,2,8,0,0,1,0,0,0,5,6,2,1,0,0,0,0,0,0,0,0,0
2020-12-05,georgia_vs_fiji,7,Fiji,Mesulame Kunavula,1,21,5,1,0,0,0,1,0,5,9,0,2,0,0,0,0,1,0,3,0,0
2020-12-05,georgia_vs_fiji,8,Fiji,Albert Tuisue,0,13,11,0,0,1,1,0,0,0,7,0,2,0,0,0,0,0,0,1,0,0
2020-12-05,georgia_vs_fiji,9,Fiji,Frank Lomani,0,-4,2,0,0,59,0,2,0,0,3,2,0,5,0,0,0,0,0,1,0,0
2020-12-05,georgia_vs_fiji,10,Fiji,Ben Volavola,0,0,2,0,0,8,0,0,1,8,5,0,0,9,4,0,0,0,0,0,0,0
2020-12-05,georgia_vs_fiji,11,Fiji,Nemani Nadolo,3,31,6,2,1,3,1,0,0,15,0,0,1,4,0,0,0,0,0,0,0,0
2020-12-05,georgia_vs_fiji,12,Fiji,Levani Botia,0,7,6,0,0,3,0,1,1,0,12,0,0,0,0,0,0,0,0,1,0,0
2020-12-05,georgia_vs_fiji,13,Fiji,Semi Radradra,0,8,4,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0
2020-12-05,georgia_vs_fiji,14,Fiji,Josua Tuisova,1,44,10,4,1,2,2,5,1,5,5,0,1,1,0,0,0,0,0,1,0,0
2020-12-05,georgia_vs_fiji,15,Fiji,Kini Murimurivalu,0,8,4,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2020-12-05,georgia_vs_fiji,16,Fiji,Tevita Ikanivere,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,1,0,0
2020-12-05,georgia_vs_fiji,17,Fiji,Haereiti Hetet,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0
2020-12-05,georgia_vs_fiji,18,Fiji,Samuela Tawake,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
2020-12-05,georgia_vs_fiji,19,Fiji,Chris Minimbi,0,0,1,0,0,0,0,0,0,0,4,1,0,0,0,0,0,1,0,0,0,0
2020-12-05,georgia_vs_fiji,20,Fiji,Manueli Ratuniyarawa,0,0,0,0,0,0,0,1,0,0,4,3,0,0,0,0,0,0,0,0,0,0
2020-12-05,georgia_vs_fiji,21,Fiji,Simione Kuruvoli,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-05,georgia_vs_fiji,22,Fiji,Serupepeli Vularika,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2020-12-05,georgia_vs_fiji,23,Fiji,Waisea Nayacalevu,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-06,england_vs_france,1,France,Hassane Kolingar,0,-1,4,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,2,0,0
2020-12-06,england_vs_france,2,France,Pierre Bourgarit,0,10,7,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0
2020-12-06,england_vs_france,3,France,Dorian Aldegheri,0,4,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
2020-12-06,england_vs_france,4,France,Baptiste Pesenti,0,1,3,0,0,1,0,1,0,0,6,0,0,0,0,0,0,0,0,3,0,0
2020-12-06,england_vs_france,5,France,Kilian Geraci,0,8,4,0,0,1,0,0,0,0,11,0,0,0,0,0,0,3,0,2,0,0
2020-12-06,england_vs_france,6,France,Cameron Woki,0,2,2,0,0,1,0,0,0,0,6,0,2,0,0,0,0,3,2,0,0,0
2020-12-06,england_vs_france,7,France,Anthony Jelonch,0,4,5,0,0,1,1,0,0,0,15,1,2,0,0,0,0,0,0,0,0,0
2020-12-06,england_vs_france,8,France,Selevasio Tolofua,0,12,11,0,0,2,1,1,0,0,7,0,1,0,0,0,0,1,0,0,0,0
2020-12-06,england_vs_france,9,France,Baptiste Couilloud,0,-3,4,0,0,59,0,1,0,0,8,0,1,9,0,0,0,0,0,1,0,0
2020-12-06,england_vs_france,10,France,Matthieu Jalibert,0,17,7,1,1,12,0,0,1,11,3,0,0,13,1,3,0,0,0,0,0,0
2020-12-06,england_vs_france,11,France,Gabin Villière,0,5,6,0,0,2,1,0,0,0,9,0,1,2,0,0,0,0,0,1,0,0
2020-12-06,england_vs_france,12,France,Jonathan Danty,0,13,3,1,0,1,0,1,0,0,7,0,1,0,0,0,0,0,0,0,0,0
2020-12-06,england_vs_france,13,France,Yoram Moefana,0,12,4,2,0,0,0,0,0,0,9,0,1,0,0,0,0,0,0,0,0,0
2020-12-06,england_vs_france,14,France,Alivereti Raka,0,10,3,0,0,1,0,2,0,0,8,2,2,1,0,0,0,0,0,1,0,0
2020-12-06,england_vs_france,15,France,Brice Dulin,1,29,14,1,0,2,0,2,0,5,2,0,0,19,0,0,0,0,0,1,0,0
2020-12-06,england_vs_france,16,France,Peato Mauvaka,0,6,7,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2020-12-06,england_vs_france,17,France,Rodrigue Neti,0,3,3,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0
2020-12-06,england_vs_france,18,France,Uini Atonio,0,6,6,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,1,0,0
2020-12-06,england_vs_france,19,France,Guillaume Ducat,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,1,0,1,0,0
2020-12-06,england_vs_france,20,France,Sekou Macalou,0,3,3,0,0,0,0,1,0,0,6,0,2,0,0,0,0,1,0,1,0,0
2020-12-06,england_vs_france,21,France,Sebastien Bezy,0,0,0,0,0,19,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0
2020-12-06,england_vs_france,22,France,Louis Carbonel,0,0,1,0,0,1,0,1,0,3,5,0,0,5,0,1,0,0,0,0,0,0
2020-12-06,england_vs_france,23,France,Pierre-Louis Barassi,0,2,1,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,1,0,0
2020-12-05,georgia_vs_fiji,1,Georgia,Mikheil Nariashvili,0,2,3,0,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,2,0,0
2020-12-05,georgia_vs_fiji,2,Georgia,Shalva Mamukashvili,0,6,4,0,0,2,0,2,0,0,10,2,0,0,0,0,0,0,0,2,0,0
2020-12-05,georgia_vs_fiji,3,Georgia,Beka Gigashvili,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2020-12-05,georgia_vs_fiji,4,Georgia,Lasha Jaiani,0,5,5,0,0,0,0,0,0,0,14,0,0,0,0,0,0,5,0,1,0,0
2020-12-05,georgia_vs_fiji,5,Georgia,Konstantin Mikautadze,0,5,4,0,0,0,0,1,0,0,11,1,0,0,0,0,0,1,0,1,0,0
2020-12-05,georgia_vs_fiji,6,Georgia,Otar Giorgadze,0,9,6,0,0,0,0,2,0,0,7,3,0,0,0,0,0,0,0,1,0,0
2020-12-05,georgia_vs_fiji,7,Georgia,Beka Saghinadze,2,18,9,2,1,0,0,1,0,10,13,1,0,0,0,0,0,3,0,0,0,0
2020-12-05,georgia_vs_fiji,8,Georgia,Tornike Jalagonia,0,31,9,5,1,2,0,2,0,0,16,0,1,0,0,0,0,0,0,1,0,0
2020-12-05,georgia_vs_fiji,9,Georgia,Vasil Lobzhanidze,0,2,1,0,0,23,0,2,0,0,7,3,0,6,0,0,0,0,0,0,0,0
2020-12-05,georgia_vs_fiji,10,Georgia,Tedo Abzhandadze,0,2,3,0,0,11,0,2,0,9,4,3,0,2,3,1,0,0,0,0,0,0
2020-12-05,georgia_vs_fiji,11,Georgia,Alexander Todua,0,8,3,1,0,0,0,2,0,0,6,2,0,0,0,0,0,0,0,0,0,0
2020-12-05,georgia_vs_fiji,12,Georgia,Merab Sharikadze,0,19,10,0,0,6,2,2,0,0,10,1,0,0,0,0,0,0,0,1,0,0
2020-12-05,georgia_vs_fiji,13,Georgia,Giorgi Kveseladze,0,4,2,0,0,4,0,0,0,0,7,4,0,0,0,0,0,0,0,0,0,0
2020-12-05,georgia_vs_fiji,14,Georgia,Akaki Tabutsadze,0,0,2,1,0,1,0,0,0,0,2,3,0,1,0,0,0,0,0,0,0,0
2020-12-05,georgia_vs_fiji,15,Georgia,Soso Matiashvili,0,9,4,1,0,0,0,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0
2020-12-05,georgia_vs_fiji,16,Georgia,Jaba Bregvadze,0,2,2,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
2020-12-05,georgia_vs_fiji,17,Georgia,Guram Gogichashvili,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
2020-12-05,georgia_vs_fiji,18,Georgia,Giorgi Melikidze,1,14,9,0,0,1,0,0,0,5,11,0,0,0,0,0,0,0,0,0,0,0
2020-12-05,georgia_vs_fiji,19,Georgia,Grigor Kerdikoshvili,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-05,georgia_vs_fiji,20,Georgia,Mikheil Gachechiladze,0,8,6,0,0,2,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
2020-12-05,georgia_vs_fiji,21,Georgia,Gela Aprasidze,0,4,2,0,0,22,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0
2020-12-05,georgia_vs_fiji,22,Georgia,Deme Tapladze,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2020-12-05,georgia_vs_fiji,23,Georgia,Davit Niniashvili,0,4,2,0,0,2,1,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0
2020-12-05,ireland_vs_scotland,1,Ireland,Cian Healy,1,7,7,0,0,3,0,1,0,5,7,4,0,0,0,0,0,0,0,2,0,0
2020-12-05,ireland_vs_scotland,2,Ireland,Rob Herring,0,2,3,0,0,0,0,1,0,0,11,2,0,0,0,0,0,0,0,1,0,0
2020-12-05,ireland_vs_scotland,3,Ireland,Andrew Porter,0,13,7,0,0,3,0,0,0,0,8,0,1,0,0,0,0,0,0,0,0,0
2020-12-05,ireland_vs_scotland,4,Ireland,Iain Henderson,0,5,2,0,0,3,0,0,0,0,7,0,0,0,0,0,0,1,0,1,0,0
2020-12-05,ireland_vs_scotland,5,Ireland,James Ryan,0,16,9,0,0,0,0,2,0,0,8,0,0,0,0,0,0,4,0,2,0,0
2020-12-05,ireland_vs_scotland,6,Ireland,CJ Stander,0,24,13,0,0,2,0,0,0,0,7,1,1,0,0,0,0,0,0,1,0,0
2020-12-05,ireland_vs_scotland,7,Ireland,Peter O'Mahony,0,22,10,1,0,2,0,1,1,0,8,2,0,1,0,0,0,3,0,0,0,0
2020-12-05,ireland_vs_scotland,8,Ireland,Caelan Doris,0,35,13,0,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0
2020-12-05,ireland_vs_scotland,9,Ireland,Conor Murray,0,2,2,0,0,87,0,0,0,0,5,1,0,11,0,0,0,0,0,1,0,0
2020-12-05,ireland_vs_scotland,10,Ireland,Johnny Sexton,0,0,0,4,0,16,0,0,0,10,8,0,1,7,2,2,0,0,0,0,0,0
2020-12-05,ireland_vs_scotland,11,Ireland,Keith Earls,2,13,4,0,1,1,0,0,0,10,4,2,0,1,0,0,0,0,0,0,0,0
2020-12-05,ireland_vs_scotland,12,Ireland,Bundee Aki,0,19,9,0,0,5,1,0,0,0,6,2,0,0,0,0,0,1,0,0,0,0
2020-12-05,ireland_vs_scotland,13,Ireland,Robbie Henshaw,0,16,7,0,0,8,1,1,0,0,9,0,0,1,0,0,0,0,0,0,0,0
2020-12-05,ireland_vs_scotland,14,Ireland,Hugo Keenan,0,5,2,0,0,2,0,1,0,0,6,0,0,3,0,0,0,0,0,0,0,0
2020-12-05,ireland_vs_scotland,15,Ireland,Jacob Stockdale,0,30,12,0,0,3,0,1,0,0,1,1,0,2,0,0,0,0,0,0,0,0
2020-12-05,ireland_vs_scotland,16,Ireland,Ronan Kelleher,0,6,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
2020-12-05,ireland_vs_scotland,17,Ireland,Eric O'Sullivan,0,6,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
2020-12-05,ireland_vs_scotland,18,Ireland,John Ryan,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2020-12-05,ireland_vs_scotland,19,Ireland,Quinn Roux,0,6,4,0,0,0,0,0,0,0,9,0,1,0,0,0,0,2,0,1,0,0
2020-12-05,ireland_vs_scotland,20,Ireland,Josh Van Der Flier,0,10,3,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,1,0,0
2020-12-05,ireland_vs_scotland,21,Ireland,Jamison Gibson-Park,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-05,ireland_vs_scotland,22,Ireland,Ross Byrne,0,0,0,0,0,6,0,0,0,6,0,0,0,0,0,2,0,0,0,0,0,0
2020-12-05,ireland_vs_scotland,23,Ireland,Chris Farrell,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-05,wales_vs_italy,1,Italy,Danilo Fischetti,0,7,5,0,0,7,2,1,0,0,6,1,0,0,0,0,0,0,0,2,0,0
2020-12-05,wales_vs_italy,2,Italy,Luca Bigi,0,5,6,0,0,1,0,3,0,0,13,1,0,0,0,0,0,0,0,2,0,0
2020-12-05,wales_vs_italy,3,Italy,Giosue Zilocchi,0,3,7,0,0,2,0,1,0,0,15,3,1,0,0,0,0,0,0,2,0,0
2020-12-05,wales_vs_italy,4,Italy,Marco Lazzaroni,0,4,6,0,0,2,0,0,0,0,5,0,0,0,0,0,0,2,0,1,0,0
2020-12-05,wales_vs_italy,5,Italy,Niccolo Cannone,0,7,5,0,0,1,0,0,0,0,9,3,1,0,0,0,0,1,1,0,0,0
2020-12-05,wales_vs_italy,6,Italy,Maxime Mbanda,0,5,4,0,0,2,0,0,0,0,9,2,0,0,0,0,0,0,0,1,0,0
2020-12-05,wales_vs_italy,7,Italy,Johan Meyer,1,43,10,1,1,2,1,0,0,5,13,2,0,0,0,0,0,2,0,0,0,0
2020-12-05,wales_vs_italy,8,Italy,Braam Steyn,0,10,7,1,0,1,1,1,0,0,11,2,1,0,0,0,0,3,0,0,0,0
2020-12-05,wales_vs_italy,9,Italy,Stephen Varney,0,50,1,1,1,47,0,0,0,0,2,0,0,5,0,0,0,0,0,0,0,0
2020-12-05,wales_vs_italy,9,Italy,Marcello Violi,0,2,1,0,0,11,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0
2020-12-05,wales_vs_italy,10,Italy,Paolo Garbisi,0,10,9,0,0,11,1,1,0,8,5,0,0,12,1,2,0,0,0,0,0,0
2020-12-05,wales_vs_italy,11,Italy,Luca Sperandio,0,25,7,3,0,3,0,0,1,0,3,1,0,0,0,0,0,0,0,2,0,0
2020-12-05,wales_vs_italy,11,Italy,Monty Ioane,0,31,10,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-05,wales_vs_italy,12,Italy,Carlo Canna,0,3,2,0,0,14,0,1,1,0,12,0,0,1,0,0,0,0,0,0,0,0
2020-12-05,wales_vs_italy,13,Italy,Marco Zanon,1,12,3,2,0,1,0,0,0,5,12,0,0,1,0,0,0,0,0,1,0,0
2020-12-05,wales_vs_italy,14,Italy,Jacopo Trulla,0,36,3,1,1,7,0,2,0,0,5,1,1,2,0,0,0,0,0,0,0,0
2020-12-05,wales_vs_italy,15,Italy,Matteo Minozzi,0,2,1,0,0,0,0,1,0,0,5,4,0,1,0,0,0,0,0,0,0,0
2020-12-05,wales_vs_italy,16,Italy,Leonardo Ghiraldini,0,0,2,0,0,0,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0
2020-12-05,wales_vs_italy,17,Italy,Simone Ferrari,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-05,wales_vs_italy,18,Italy,Pietro Ceccarelli,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0
2020-12-05,wales_vs_italy,19,Italy,Cristian Stoian,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-05,wales_vs_italy,20,Italy,Michele Lamaro,0,2,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
2020-12-05,wales_vs_italy,21,Italy,Guglielmo Palazzani,0,0,0,0,0,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2020-12-05,wales_vs_italy,22,Italy,Tommaso Allan,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2020-12-05,wales_vs_italy,23,Italy,Federico Mori,0,4,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0
2020-12-05,ireland_vs_scotland,1,Scotland,Rory Sutherland,0,-1,5,0,0,1,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
2020-12-05,ireland_vs_scotland,2,Scotland,Fraser Brown,0,3,3,0,0,2,0,1,0,0,14,0,1,0,0,0,0,0,0,2,0,0
2020-12-05,ireland_vs_scotland,3,Scotland,Zander Fagerson,0,1,6,0,0,0,0,0,0,0,9,0,1,0,0,0,0,0,0,2,0,0
2020-12-05,ireland_vs_scotland,4,Scotland,Scott Cummings,0,1,4,0,0,0,0,0,0,0,7,4,0,0,0,0,0,1,0,0,0,0
2020-12-05,ireland_vs_scotland,5,Scotland,Jonny Gray,0,1,8,0,0,2,0,1,0,0,19,1,0,0,0,0,0,2,0,1,0,0
2020-12-05,ireland_vs_scotland,6,Scotland,Blade Thomson,0,1,2,0,0,2,0,1,0,0,11,0,0,0,0,0,0,1,0,0,0,0
2020-12-05,ireland_vs_scotland,7,Scotland,Jamie Ritchie,0,0,5,0,0,3,0,1,0,0,12,2,1,0,0,0,0,0,0,3,0,0
2020-12-05,ireland_vs_scotland,8,Scotland,Matt Fagerson,0,5,14,1,0,3,0,0,0,0,14,0,0,0,0,0,0,1,0,1,0,0
2020-12-05,ireland_vs_scotland,9,Scotland,Ali Price,0,4,3,0,0,61,0,1,0,0,2,1,1,8,0,0,0,0,0,1,0,0
2020-12-05,ireland_vs_scotland,10,Scotland,Jaco Van Der Walt,0,9,5,1,0,17,0,2,0,11,11,1,0,4,1,3,0,0,0,0,0,0
2020-12-05,ireland_vs_scotland,11,Scotland,Duhan Van Der Merwe,1,36,6,3,2,1,1,1,0,5,3,3,0,0,0,0,0,0,0,0,0,0
2020-12-05,ireland_vs_scotland,12,Scotland,Duncan Taylor,0,5,4,0,0,4,0,0,0,0,8,1,0,0,0,0,0,0,0,1,0,1
2020-12-05,ireland_vs_scotland,13,Scotland,Chris Harris,0,4,5,0,0,4,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
2020-12-05,ireland_vs_scotland,14,Scotland,Darcy Graham,0,0,2,0,0,1,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0
2020-12-05,ireland_vs_scotland,15,Scotland,Stuart Hogg,0,17,9,6,1,14,4,3,0,0,2,0,0,5,0,0,0,0,0,0,0,0
2020-12-05,ireland_vs_scotland,16,Scotland,George Turner,0,1,1,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0
2020-12-05,ireland_vs_scotland,17,Scotland,Oli Kebble,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0
2020-12-05,ireland_vs_scotland,18,Scotland,WP Nel,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0
2020-12-05,ireland_vs_scotland,19,Scotland,Sam Skinner,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0
2020-12-05,ireland_vs_scotland,20,Scotland,Blair Cowan,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0
2020-12-05,ireland_vs_scotland,21,Scotland,Sam Hidalgo-Clyne,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2020-12-05,ireland_vs_scotland,22,Scotland,Huw Jones,0,0,1,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
2020-12-05,ireland_vs_scotland,23,Scotland,Sean Maitland,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2020-12-05,wales_vs_italy,1,Wales,Nicky Smith,0,1,5,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
2020-12-05,wales_vs_italy,1,Wales,Wyn Jones,0,0,2,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0
2020-12-05,wales_vs_italy,2,Wales,Ryan Elias,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2020-12-05,wales_vs_italy,2,Wales,Sam Parry,1,2,4,0,0,2,0,1,0,5,8,0,1,0,0,0,0,0,0,0,0,0
2020-12-05,wales_vs_italy,3,Wales,Samson Lee,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-05,wales_vs_italy,3,Wales,Tomas Francis,0,2,4,0,0,1,0,0,0,0,8,0,0,0,0,0,0,0,0,1,0,0
2020-12-05,wales_vs_italy,4,Wales,Jake Ball,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2020-12-05,wales_vs_italy,4,Wales,Will Rowlands,0,6,6,0,0,2,0,0,0,0,7,0,0,0,0,0,0,4,0,1,0,0
2020-12-05,wales_vs_italy,5,Wales,Alun Wyn Jones,0,9,7,0,0,7,2,0,0,0,7,1,4,0,0,0,0,2,2,1,0,0
2020-12-05,wales_vs_italy,6,Wales,Shane Lewis-Hughes,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
2020-12-05,wales_vs_italy,7,Wales,Justin Tipuric,1,0,1,0,0,4,0,0,0,5,12,0,1,0,0,0,0,2,1,0,0,0
2020-12-05,wales_vs_italy,7,Wales,James Botham,0,22,5,0,1,1,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0
2020-12-05,wales_vs_italy,8,Wales,Taulupe Faletau,0,26,17,0,0,6,0,1,2,0,6,0,1,1,0,0,0,0,0,0,0,0
2020-12-05,wales_vs_italy,9,Wales,Lloyd Williams,0,4,1,0,0,10,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
2020-12-05,wales_vs_italy,9,Wales,Kieran Hardy,1,-2,4,0,0,35,0,0,0,5,0,1,0,5,0,0,0,0,0,0,0,0
2020-12-05,wales_vs_italy,10,Wales,Callum Sheedy,0,3,3,0,0,20,0,2,0,13,2,0,0,8,5,1,0,0,0,2,0,0
2020-12-05,wales_vs_italy,10,Wales,Dan Biggar,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-05,wales_vs_italy,11,Wales,Louis Rees-Zammit,0,40,4,0,1,1,0,1,0,0,4,0,0,2,0,0,0,0,0,0,0,0
