date,match,position,country,player,try_scored,ball_carry_meters,ball_carry,beat_defender,line_break,passes,offload,total_turnovers_conceded,try_assist,points_scored,tackle_made,tackle_missed,total_turnovers_gained,kicks_from_hand,conversion_successful,penalty_goal_successful,drop_kick_successful,lineout_won_own_throw,lineout_won_steal,penalties_conceded,red_card,yellow_card
2020-11-21,wales_vs_georgia,15,Georgia,Lasha Khmaladze,0,20,8,1,1,6,2,5,0,0,3,0,0,7,0,0,0,0,0,0,0,0
2020-11-21,wales_vs_georgia,16,Georgia,Giorgi Chkoidze,0,4,2,0,0,0,0,1,0,0,3,1,1,0,0,0,0,0,0,0,0,0
2020-11-21,wales_vs_georgia,17,Georgia,Guram Gogichashvili,0,2,1,0,0,0,0,1,0,0,2,4,0,0,0,0,0,0,0,2,0,0
2020-11-21,wales_vs_georgia,18,Georgia,Lexo Kaulashvili,0,-2,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
2020-11-21,wales_vs_georgia,19,Georgia,Lasha Jaiani,0,4,4,0,0,1,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
2020-11-21,wales_vs_georgia,20,Georgia,Giorgi Tkhilaishvili,0,4,2,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
2020-11-21,wales_vs_georgia,21,Georgia,Gela Aprasidze,0,1,1,0,0,15,1,0,0,0,2,2,0,3,0,0,0,0,0,0,0,0
2020-11-21,wales_vs_georgia,22,Georgia,Deme Tapladze,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-21,wales_vs_georgia,23,Georgia,Tamaz Mchedlidze,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-21,england_vs_ireland,1,Ireland,Cian Healy,0,2,6,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
2020-11-21,england_vs_ireland,2,Ireland,Ronan Kelleher,0,9,7,0,0,1,0,2,0,0,5,0,1,0,0,0,0,0,0,0,0,0
2020-11-21,england_vs_ireland,3,Ireland,Andrew Porter,0,6,17,0,0,1,0,0,0,0,4,0,2,0,0,0,0,0,0,1,0,0
2020-11-21,england_vs_ireland,4,Ireland,Quinn Roux,0,-1,2,0,0,0,0,0,0,0,3,2,0,0,0,0,0,1,0,1,0,0
2020-11-21,england_vs_ireland,5,Ireland,James Ryan,0,17,10,0,0,3,0,0,0,0,10,0,0,0,0,0,0,3,0,4,0,0
2020-11-21,england_vs_ireland,6,Ireland,CJ Stander,0,1,3,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
2020-11-21,england_vs_ireland,7,Ireland,Peter O'Mahony,0,10,10,0,0,1,0,1,0,0,4,1,1,1,0,0,0,4,0,1,0,0
2020-11-21,england_vs_ireland,8,Ireland,Caelan Doris,0,5,13,0,0,3,1,1,0,0,10,0,1,0,0,0,0,1,0,0,0,0
2020-11-21,england_vs_ireland,9,Ireland,Jamison Gibson-Park,0,3,4,1,0,71,1,2,0,0,1,1,0,9,0,0,0,0,0,1,0,0
2020-11-21,england_vs_ireland,10,Ireland,Ross Byrne,0,2,1,0,0,26,0,0,0,0,3,1,0,8,0,0,0,0,0,0,0,0
2020-11-21,england_vs_ireland,11,Ireland,James Lowe,0,17,11,0,0,4,1,2,0,0,3,1,0,9,0,0,0,0,0,0,0,0
2020-11-21,england_vs_ireland,12,Ireland,Bundee Aki,0,16,8,0,0,4,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
2020-11-21,england_vs_ireland,13,Ireland,Chris Farrell,0,25,15,1,0,2,0,1,0,0,2,3,0,2,0,0,0,0,0,0,0,0
2020-11-21,england_vs_ireland,14,Ireland,Keith Earls,0,50,9,4,1,3,1,2,0,0,4,2,0,0,0,0,0,0,0,0,0,0
2020-11-21,england_vs_ireland,15,Ireland,Hugo Keenan,0,3,13,1,0,9,2,2,0,0,2,1,0,2,0,0,0,0,0,2,0,0
2020-11-21,england_vs_ireland,16,Ireland,Rob Herring,0,4,3,0,0,2,0,2,0,0,4,0,1,0,0,0,0,0,0,1,0,0
2020-11-21,england_vs_ireland,17,Ireland,Ed Byrne,0,1,3,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0
2020-11-21,england_vs_ireland,19,Ireland,Iain Henderson,0,0,2,0,0,0,0,1,0,0,2,0,0,0,0,0,0,1,0,1,0,0
2020-11-21,england_vs_ireland,20,Ireland,Will Connors,0,3,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
2020-11-21,england_vs_ireland,21,Ireland,Conor Murray,0,3,2,0,0,38,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0
2020-11-21,england_vs_ireland,22,Ireland,Billy Burns,0,0,0,0,0,2,0,0,1,2,3,0,0,1,1,0,0,0,0,0,0,0
2020-11-21,england_vs_ireland,23,Ireland,Jacob Stockdale,1,31,3,1,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0
2020-11-22,scotland_vs_france,1,Scotland,Oli Kebble,0,5,6,0,0,1,0,0,0,0,8,1,2,0,0,0,0,0,0,2,0,0
2020-11-22,scotland_vs_france,2,Scotland,Fraser Brown,0,3,7,0,0,1,0,0,0,0,7,1,0,0,0,0,0,0,0,2,0,0
2020-11-22,scotland_vs_france,3,Scotland,Simon Berghan,0,3,5,0,0,1,0,0,0,0,7,0,0,0,0,0,0,0,0,1,0,0
2020-11-22,scotland_vs_france,4,Scotland,Scott Cummings,0,6,5,0,0,1,0,1,0,0,12,0,0,0,0,0,0,4,0,0,0,0
2020-11-22,scotland_vs_france,5,Scotland,Jonny Gray,0,7,7,0,0,7,0,0,0,0,10,1,0,1,0,0,0,0,0,1,0,0
2020-11-22,scotland_vs_france,6,Scotland,Jamie Ritchie,0,3,8,0,0,2,1,2,0,0,5,2,0,0,0,0,0,1,0,1,0,0
2020-11-22,scotland_vs_france,7,Scotland,Hamish Watson,0,5,5,1,0,2,0,0,0,0,16,2,1,0,0,0,0,0,0,0,0,0
2020-11-22,scotland_vs_france,8,Scotland,Matt Fagerson,0,30,15,0,0,2,0,2,0,0,9,0,0,0,0,0,0,0,0,1,0,0
2020-11-22,scotland_vs_france,9,Scotland,Ali Price,0,5,2,0,0,68,0,0,0,0,2,4,1,9,0,0,0,0,0,0,0,0
2020-11-22,scotland_vs_france,10,Scotland,Duncan Weir,0,6,3,1,0,18,0,2,0,15,8,2,0,7,0,5,0,0,0,1,0,0
2020-11-22,scotland_vs_france,11,Scotland,Duhan Van Der Merwe,0,22,5,2,1,1,0,1,0,0,2,2,0,0,0,0,0,0,0,2,0,0
2020-11-22,scotland_vs_france,12,Scotland,Sam Johnson,0,12,5,0,0,3,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0
2020-11-22,scotland_vs_france,13,Scotland,Chris Harris,0,9,5,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,2,0,0
2020-11-22,scotland_vs_france,14,Scotland,Blair Kinghorn,0,10,1,0,0,1,0,1,0,0,5,3,0,1,0,0,0,0,0,0,0,0
2020-11-22,scotland_vs_france,15,Scotland,Stuart Hogg,0,21,8,0,0,3,0,1,0,0,6,2,1,10,0,0,0,0,0,0,0,0
2020-11-22,scotland_vs_france,16,Scotland,George Turner,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0
2020-11-22,scotland_vs_france,17,Scotland,Jamie Bhatti,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2020-11-22,scotland_vs_france,18,Scotland,Zander Fagerson,0,8,6,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2020-11-22,scotland_vs_france,19,Scotland,Sam Skinner,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-22,scotland_vs_france,20,Scotland,Blade Thomson,0,0,0,0,0,0,0,2,0,0,1,0,1,0,0,0,0,1,1,0,0,0
2020-11-22,scotland_vs_france,22,Scotland,Duncan Taylor,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-22,scotland_vs_france,23,Scotland,Sean Maitland,0,3,1,0,1,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2020-11-21,wales_vs_georgia,1,Wales,Wyn Jones,0,2,6,0,0,1,0,0,0,0,4,0,2,0,0,0,0,0,0,1,0,0
2020-11-21,wales_vs_georgia,2,Wales,Elliot Dee,0,7,7,0,0,4,0,3,0,0,12,0,0,0,0,0,0,0,0,0,0,0
2020-11-21,wales_vs_georgia,3,Wales,Samson Lee,0,5,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
2020-11-21,wales_vs_georgia,4,Wales,Jake Ball,0,10,9,0,0,3,0,0,0,0,11,0,0,0,0,0,0,3,0,1,0,0
2020-11-21,wales_vs_georgia,5,Wales,Seb Davies,0,3,5,0,0,3,0,2,0,0,7,0,0,0,0,0,0,6,0,0,0,0
2020-11-21,wales_vs_georgia,6,Wales,James Botham,0,24,8,0,1,1,0,0,0,0,10,2,1,0,0,0,0,0,0,1,0,0
2020-11-21,wales_vs_georgia,7,Wales,Justin Tipuric,0,3,3,0,0,5,0,1,0,0,8,0,2,0,0,0,0,1,1,0,0,0
2020-11-21,wales_vs_georgia,8,Wales,Aaron Wainwright,0,21,18,2,0,2,1,3,0,0,7,1,0,0,0,0,0,0,0,0,0,0
2020-11-21,wales_vs_georgia,9,Wales,Kieran Hardy,0,4,2,0,0,61,0,1,0,0,6,2,0,6,0,0,0,0,0,1,0,0
2020-11-21,wales_vs_georgia,10,Wales,Callum Sheedy,0,2,4,0,0,34,0,2,1,8,5,0,0,9,1,2,0,0,0,1,0,0
2020-11-21,wales_vs_georgia,11,Wales,Louis Rees-Zammit,1,34,6,2,1,4,1,1,1,5,2,0,0,1,0,0,0,0,0,0,0,0
2020-11-21,wales_vs_georgia,12,Wales,Johnny Williams,0,17,12,2,0,8,0,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0
2020-11-21,wales_vs_georgia,13,Wales,Nick Tompkins,0,9,7,0,0,10,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
2020-11-21,wales_vs_georgia,14,Wales,Johnny McNicholl,0,7,4,0,0,4,0,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0
2020-11-21,wales_vs_georgia,15,Wales,Liam Williams,0,17,9,1,0,1,0,1,0,0,1,0,0,2,0,0,0,0,0,2,0,0
2020-11-21,wales_vs_georgia,16,Wales,Sam Parry,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-21,wales_vs_georgia,17,Wales,Nicky Smith,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2020-11-21,wales_vs_georgia,18,Wales,Leon Brown,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2020-11-21,wales_vs_georgia,19,Wales,Cory Hill,0,4,1,0,0,0,0,1,0,0,3,0,0,0,0,0,0,1,0,0,0,0
2020-11-21,wales_vs_georgia,20,Wales,James Davies,0,4,3,0,0,2,0,2,0,0,5,0,2,0,0,0,0,0,0,0,0,0
2020-11-21,wales_vs_georgia,21,Wales,Rhys Webb,1,3,2,1,1,26,1,0,0,5,1,0,0,5,0,0,0,0,0,0,0,0
2020-11-21,wales_vs_georgia,22,Wales,Ioan Lloyd,0,0,0,0,0,4,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0
2020-11-21,wales_vs_georgia,23,Wales,Jonah Holmes,0,12,4,3,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
